Customer_id,Age,Gender,City,Tenure (months),Monthly spend,Total orders,App usage time,Days since last login,Cart abandon rate,Support tickets,Discount usage,Payment method,Churn,Customer status,Spending segment,Engagement segment,Activity status,Revenue per order,Order frequency,Customer risk level
246944,55,Male,Pune,33,10799,287,32,137,0.39,19,0.07,UPI,No,stayed,Medium,Low,Churn Risk,1242,8.7,Medium Risk
246945,46,Female,Chennai,104,11664,19,220,72,0.95,26,0.71,UPI,No,stayed,Medium,High,Dormant,63845,0.18,Medium Risk
246946,51,Female,Bangalore,80,6492,270,96,358,0.38,6,0.41,UPI,Yes,churned,Medium,Medium,Churn Risk,1924,3.38,Medium Risk
246947,56,Male,Kolkata,49,8133,86,40,35,0.79,23,0.71,UPI,Yes,churned,Medium,Low,Dormant,4634,1.76,Medium Risk
246949,62,Female,Pune,104,4565,31,224,94,0.28,3,0.6,UPI,No,stayed,Low,High,Churn Risk,15315,0.3,Medium Risk
246950,66,Male,Pune,58,7309,368,174,86,0.03,13,0.93,UPI,No,stayed,Medium,Medium,Dormant,1152,6.34,Medium Risk
246951,66,Male,Bangalore,42,1342,157,192,116,0.15,10,0.12,COD,Yes,churned,Low,High,Churn Risk,359,3.74,Medium Risk
246952,64,Female,Pune,27,6932,342,201,46,0.41,11,0.83,COD,Yes,churned,Medium,High,Dormant,547,12.67,Medium Risk
246953,35,Male,Delhi,7,14560,11,258,319,0.31,22,0.66,Card,Yes,churned,Medium,High,Churn Risk,9265,1.57,Medium Risk
246954,64,Male,Bangalore,55,16571,212,267,154,0.1,19,0.39,COD,Yes,churned,High,High,Churn Risk,4299,3.85,Medium Risk
246955,60,Female,Bangalore,84,17508,102,81,280,0.25,20,0.01,Card,No,stayed,High,Medium,Churn Risk,14418,1.21,Medium Risk
246956,42,Female,Mumbai,20,13514,207,296,280,0.05,13,0.94,Card,Yes,churned,Medium,High,Churn Risk,1306,10.35,Medium Risk
246957,44,Female,Hyderabad,71,5620,376,107,139,0.64,7,0.49,Card,Yes,churned,Medium,Medium,Churn Risk,1061,5.3,Medium Risk
246958,44,Female,Kolkata,47,15174,346,296,319,0.45,17,0.42,Card,Yes,churned,High,High,Churn Risk,2061,7.36,Medium Risk
246959,29,Male,Kolkata,18,2115,142,117,239,0.24,19,0.7,Card,Yes,churned,Low,Medium,Churn Risk,268,7.89,Medium Risk
246960,40,Male,Delhi,112,6986,317,34,16,0.07,17,0.96,COD,No,stayed,Medium,Low,Active,2468,2.83,Medium Risk
246961,34,Male,Mumbai,94,15321,238,196,76,0.64,10,0.18,NetBanking,No,stayed,High,High,Dormant,6051,2.53,Medium Risk
246962,61,Male,Hyderabad,99,7988,326,122,312,0.55,11,0.5,UPI,No,stayed,Medium,Medium,Churn Risk,2426,3.29,Medium Risk
246963,24,Female,Mumbai,2,15521,42,167,264,0.1,22,0.94,NetBanking,No,stayed,High,Medium,Churn Risk,739,21,Medium Risk
246964,41,Male,Hyderabad,15,3347,305,75,310,0.54,3,0.8,UPI,Yes,churned,Low,Low,Churn Risk,165,20.33,Medium Risk
246965,24,Male,Mumbai,93,9223,16,161,176,0.43,28,0.53,COD,No,stayed,Medium,Medium,Churn Risk,53609,0.17,Medium Risk
246966,46,Male,Pune,103,17849,303,19,103,0.7,20,0.55,UPI,Yes,churned,High,Low,Churn Risk,6067,2.94,High Risk
246967,45,Male,Delhi,75,673,147,33,146,0.19,28,0.71,COD,No,stayed,Low,Low,Churn Risk,343,1.96,Medium Risk
246968,40,Male,Pune,89,15730,79,175,114,0.06,3,0.48,NetBanking,No,stayed,High,Medium,Churn Risk,17721,0.89,Medium Risk
246969,27,Male,Delhi,117,836,331,260,12,0.4,17,0.91,UPI,No,stayed,Low,High,Active,296,2.83,Low Risk
246970,33,Female,Mumbai,65,18477,109,188,164,0.62,29,0.6,NetBanking,Yes,churned,High,High,Churn Risk,11018,1.68,Medium Risk
246971,60,Male,Bangalore,76,12762,310,26,278,0.19,11,0.85,COD,Yes,churned,Medium,Low,Churn Risk,3129,4.08,Medium Risk
246972,65,Female,Pune,23,2092,352,116,310,0.34,5,0.9,Card,Yes,churned,Low,Medium,Churn Risk,137,15.3,Medium Risk
246973,51,Female,Hyderabad,3,8216,145,141,234,0.97,27,0.55,COD,Yes,churned,Medium,Medium,Churn Risk,170,48.33,Medium Risk
246974,42,Female,Chennai,92,13028,283,49,236,0.33,28,0.48,Card,Yes,churned,Medium,Low,Churn Risk,4235,3.08,Medium Risk
246975,19,Male,Mumbai,101,13201,243,54,184,0.02,16,0.67,COD,No,stayed,Medium,Low,Churn Risk,5487,2.41,Medium Risk
246976,67,Female,Hyderabad,55,743,327,56,144,0.3,26,0.69,Card,Yes,churned,Low,Low,Churn Risk,125,5.95,Medium Risk
246977,22,Female,Pune,114,5768,66,259,285,0.86,22,0.85,UPI,Yes,churned,Medium,High,Churn Risk,9963,0.58,Medium Risk
246978,31,Male,Bangalore,36,18306,125,70,298,0.56,28,0.16,COD,No,stayed,High,Low,Churn Risk,5272,3.47,Medium Risk
246979,48,Male,Mumbai,10,11253,20,76,26,0.43,23,0.25,UPI,No,stayed,Medium,Medium,Active,5627,2,Medium Risk
246980,57,Male,Hyderabad,16,10843,192,122,333,0,29,0.48,NetBanking,Yes,churned,Medium,Medium,Churn Risk,904,12,Medium Risk
246981,23,Female,Chennai,115,9735,48,42,130,0.31,26,0.81,NetBanking,No,stayed,Medium,Low,Churn Risk,23323,0.42,Medium Risk
246982,45,Male,Mumbai,74,5859,53,14,269,0.53,24,0.15,UPI,Yes,churned,Medium,Low,Churn Risk,8180,0.72,Medium Risk
246983,26,Female,Delhi,98,15393,245,169,123,0.42,21,0.05,UPI,No,stayed,High,Medium,Churn Risk,6157,2.5,Medium Risk
246984,23,Female,Mumbai,52,16130,134,157,101,0.42,6,0.18,UPI,No,stayed,High,Medium,Churn Risk,6259,2.58,Medium Risk
246985,34,Female,Bangalore,67,1102,176,278,281,0.53,3,0.28,Card,Yes,churned,Low,High,Churn Risk,420,2.63,Medium Risk
246986,57,Male,Kolkata,3,14754,361,152,56,0.45,8,0.04,Card,No,stayed,Medium,Medium,Dormant,123,120.33,Medium Risk
246987,52,Female,Delhi,59,7652,71,150,63,0.72,27,0.98,NetBanking,Yes,churned,Medium,Medium,Dormant,6359,1.2,Medium Risk
246988,29,Female,Kolkata,13,11547,14,18,40,0.81,14,0.17,NetBanking,Yes,churned,Medium,Low,Dormant,10722,1.08,High Risk
246989,62,Male,Chennai,20,8228,39,191,361,0.32,25,0.51,UPI,No,stayed,Medium,High,Churn Risk,4219,1.95,Medium Risk
246990,35,Male,Chennai,60,8519,163,280,275,0.61,29,0.85,NetBanking,No,stayed,Medium,High,Churn Risk,3136,2.72,Medium Risk
246991,60,Female,Bangalore,68,12432,148,189,75,0.21,25,0.62,Card,No,stayed,Medium,High,Dormant,5712,2.18,Medium Risk
246992,51,Male,Kolkata,83,7742,398,98,183,0.91,23,0.21,UPI,Yes,churned,Medium,Medium,Churn Risk,1615,4.8,Medium Risk
246993,63,Female,Kolkata,99,2652,366,280,258,0.03,26,0.6,COD,No,stayed,Low,High,Churn Risk,717,3.7,Medium Risk
246994,18,Female,Delhi,8,14829,365,282,87,0.6,4,0.94,COD,Yes,churned,Medium,High,Dormant,325,45.63,Medium Risk
246995,32,Male,Delhi,53,9987,245,184,330,0.99,20,0.68,Card,Yes,churned,Medium,High,Churn Risk,2160,4.62,Medium Risk
246996,35,Male,Mumbai,88,10021,227,281,349,0.92,10,0.28,UPI,No,stayed,Medium,High,Churn Risk,3885,2.58,Medium Risk
246997,39,Male,Delhi,111,4590,64,155,143,0.98,3,0.88,NetBanking,Yes,churned,Low,Medium,Churn Risk,7961,0.58,Medium Risk
246998,35,Female,Bangalore,50,699,58,41,173,0.06,19,0.42,COD,No,stayed,Low,Low,Churn Risk,603,1.16,Medium Risk
246999,66,Female,Bangalore,88,18751,271,188,117,0.64,4,0.25,UPI,Yes,churned,High,High,Churn Risk,6089,3.08,Medium Risk
247000,18,Female,Kolkata,65,18330,186,155,340,0.25,25,0.26,UPI,Yes,churned,High,Medium,Churn Risk,6406,2.86,Medium Risk
247002,37,Male,Delhi,35,4924,46,204,88,0.6,3,0.24,Card,No,stayed,Low,High,Dormant,3747,1.31,Medium Risk
247003,65,Male,Bangalore,34,13801,93,129,92,0.75,14,0.5,Card,Yes,churned,Medium,Medium,Churn Risk,5046,2.74,Medium Risk
247004,53,Male,Chennai,103,16055,287,262,351,0.37,16,0.29,Card,Yes,churned,High,High,Churn Risk,5762,2.79,Medium Risk
247006,42,Female,Pune,29,8720,67,257,134,0.33,22,0.46,NetBanking,Yes,churned,Medium,High,Churn Risk,3774,2.31,Medium Risk
247007,33,Male,Bangalore,45,18898,161,255,166,0.5,12,0.72,NetBanking,Yes,churned,High,High,Churn Risk,5282,3.58,Medium Risk
247008,37,Female,Pune,6,11992,171,206,65,0.87,3,0.8,COD,No,stayed,Medium,High,Dormant,421,28.5,Medium Risk
247009,55,Female,Mumbai,59,18712,90,138,323,0.41,8,0.6,NetBanking,No,stayed,High,Medium,Churn Risk,12267,1.53,Medium Risk
247010,64,Female,Hyderabad,100,7636,156,75,161,0.5,29,0.71,Card,Yes,churned,Medium,Low,Churn Risk,4895,1.56,Medium Risk
247011,50,Female,Chennai,69,14070,183,99,97,0.89,19,0.75,UPI,No,stayed,Medium,Medium,Churn Risk,5305,2.65,Medium Risk
247012,24,Male,Bangalore,53,2845,331,131,304,0.05,27,0.39,COD,Yes,churned,Low,Medium,Churn Risk,456,6.25,Medium Risk
247013,40,Male,Hyderabad,72,6904,230,164,22,0.79,23,0.61,NetBanking,No,stayed,Medium,Medium,Active,2161,3.19,Medium Risk
247014,28,Male,Pune,115,16809,32,101,141,0.37,14,0.43,Card,No,stayed,High,Medium,Churn Risk,60407,0.28,Medium Risk
247015,50,Male,Mumbai,82,19274,208,135,56,0.81,10,0.73,NetBanking,No,stayed,High,Medium,Dormant,7598,2.54,Medium Risk
247016,57,Female,Hyderabad,8,8091,382,202,357,0.65,6,0.5,COD,No,stayed,Medium,High,Churn Risk,169,47.75,Medium Risk
247017,63,Male,Kolkata,48,15644,304,255,332,0.52,15,0.62,Card,No,stayed,High,High,Churn Risk,2470,6.33,Medium Risk
247018,22,Female,Kolkata,73,2034,164,24,54,0.5,25,0.2,Card,Yes,churned,Low,Low,Dormant,905,2.25,Medium Risk
247019,62,Female,Pune,28,12431,388,266,157,0.78,6,0.93,COD,No,stayed,Medium,High,Churn Risk,897,13.86,Medium Risk
247020,64,Male,Bangalore,80,5124,182,258,283,0.71,17,0.15,UPI,No,stayed,Medium,High,Churn Risk,2252,2.28,Medium Risk
247021,58,Female,Pune,36,15865,343,258,302,0.65,26,0.96,COD,No,stayed,High,High,Churn Risk,1665,9.53,Medium Risk
247022,25,Female,Kolkata,47,16728,140,40,102,0.87,7,0.48,Card,No,stayed,High,Low,Churn Risk,5616,2.98,Medium Risk
247023,68,Female,Delhi,41,1797,153,185,57,0.11,29,0.88,COD,Yes,churned,Low,High,Dormant,482,3.73,Medium Risk
247024,34,Male,Kolkata,61,19183,229,71,335,0.7,5,0.18,NetBanking,No,stayed,High,Low,Churn Risk,5110,3.75,Medium Risk
247025,68,Male,Bangalore,7,9649,333,39,188,0.65,23,0.73,Card,Yes,churned,Medium,Low,Churn Risk,203,47.57,Medium Risk
247026,35,Male,Chennai,33,539,208,183,219,1,8,0.86,NetBanking,No,stayed,Low,High,Churn Risk,86,6.3,Medium Risk
247027,67,Male,Bangalore,94,5201,335,150,192,0.56,28,0.47,UPI,No,stayed,Medium,Medium,Churn Risk,1459,3.56,Medium Risk
247028,44,Female,Bangalore,21,19384,123,44,148,0.65,2,0.16,COD,No,stayed,High,Low,Churn Risk,3309,5.86,Medium Risk
247029,48,Female,Kolkata,115,9958,54,88,145,0.96,29,0.48,UPI,Yes,churned,Medium,Medium,Churn Risk,21207,0.47,Medium Risk
247030,21,Female,Mumbai,88,2026,102,142,57,0.25,11,0.42,NetBanking,No,stayed,Low,Medium,Dormant,1748,1.16,Medium Risk
247031,19,Male,Bangalore,57,19665,95,55,1,0.43,21,0.63,COD,Yes,churned,High,Low,Highly Active,11799,1.67,Medium Risk
247032,22,Male,Kolkata,80,18677,107,196,68,0.88,19,0.4,Card,Yes,churned,High,High,Dormant,13964,1.34,Medium Risk
247033,34,Male,Mumbai,91,3120,100,156,90,0.23,0,0.54,NetBanking,No,stayed,Low,Medium,Dormant,2839,1.1,Medium Risk
247034,56,Male,Delhi,16,19862,178,183,140,0.64,21,0.12,COD,No,stayed,High,High,Churn Risk,1785,11.13,Medium Risk
247035,49,Male,Mumbai,111,16573,67,225,100,0.38,16,0.44,UPI,No,stayed,High,High,Churn Risk,27457,0.6,Medium Risk
247037,33,Male,Delhi,3,6656,173,60,210,0.29,1,0.54,NetBanking,Yes,churned,Medium,Low,Churn Risk,115,57.67,Medium Risk
247038,18,Female,Pune,92,3809,188,223,291,0.49,19,1,NetBanking,Yes,churned,Low,High,Churn Risk,1864,2.04,Medium Risk
247040,36,Male,Pune,39,14349,7,159,105,0.08,1,0.43,NetBanking,No,stayed,Medium,Medium,Churn Risk,79944,0.18,Medium Risk
247041,26,Male,Pune,74,9635,247,271,137,0.57,27,0.31,COD,Yes,churned,Medium,High,Churn Risk,2887,3.34,Medium Risk
247042,65,Male,Hyderabad,90,6381,380,92,235,0.49,12,0.78,UPI,No,stayed,Medium,Medium,Churn Risk,1511,4.22,Medium Risk
247043,24,Male,Chennai,65,7726,84,27,34,0.69,7,0.9,NetBanking,Yes,churned,Medium,Low,Dormant,5978,1.29,High Risk
247044,47,Male,Mumbai,52,14316,279,10,276,0.51,5,0.31,Card,No,stayed,Medium,Low,Churn Risk,2668,5.37,Medium Risk
247045,32,Female,Delhi,85,15568,81,170,245,0.33,3,0.54,NetBanking,No,stayed,High,Medium,Churn Risk,16337,0.95,Medium Risk
247046,61,Male,Delhi,76,8392,383,247,63,0.34,21,0.67,COD,No,stayed,Medium,High,Dormant,1665,5.04,Medium Risk
247047,21,Female,Mumbai,72,6882,167,8,36,0.14,11,0.56,UPI,No,stayed,Medium,Low,Dormant,2967,2.32,Medium Risk
247048,23,Male,Kolkata,96,2797,20,231,234,0.19,0,0.7,NetBanking,Yes,churned,Low,High,Churn Risk,13426,0.21,Medium Risk
247049,55,Female,Kolkata,46,9066,366,196,201,0.06,23,0.18,COD,Yes,churned,Medium,High,Churn Risk,1139,7.96,Medium Risk
247050,64,Male,Pune,51,5891,363,209,117,0.26,7,0.8,NetBanking,Yes,churned,Medium,High,Churn Risk,828,7.12,Medium Risk
247051,52,Male,Hyderabad,63,6114,85,264,59,0.05,29,0.97,NetBanking,Yes,churned,Medium,High,Dormant,4532,1.35,Medium Risk
247052,19,Male,Pune,31,1462,189,150,229,0.12,20,0.24,COD,No,stayed,Low,Medium,Churn Risk,240,6.1,Medium Risk
247053,22,Female,Mumbai,44,7340,352,250,206,0.83,29,0.24,Card,No,stayed,Medium,High,Churn Risk,918,8,Medium Risk
247054,25,Male,Bangalore,16,13481,13,217,205,0.5,11,0,UPI,Yes,churned,Medium,High,Churn Risk,16592,0.81,Medium Risk
247055,68,Male,Mumbai,96,15733,283,288,345,0.92,10,0.8,COD,Yes,churned,High,High,Churn Risk,5337,2.95,Medium Risk
247056,47,Female,Mumbai,39,12200,389,251,153,0.08,11,0.59,Card,No,stayed,Medium,High,Churn Risk,1223,9.97,Medium Risk
247057,65,Male,Bangalore,16,8367,302,37,298,0.4,27,0.95,Card,No,stayed,Medium,Low,Churn Risk,443,18.88,Medium Risk
247058,36,Male,Bangalore,93,9286,233,193,284,0.7,4,0.97,NetBanking,Yes,churned,Medium,High,Churn Risk,3706,2.51,Medium Risk
247059,47,Male,Delhi,80,18141,237,172,188,0.12,16,0.27,UPI,No,stayed,High,Medium,Churn Risk,6124,2.96,Medium Risk
247060,48,Male,Mumbai,110,18805,32,252,110,0.69,15,0.74,UPI,No,stayed,High,High,Churn Risk,64642,0.29,Medium Risk
247061,33,Female,Pune,7,7537,381,137,109,0.55,17,0.86,Card,Yes,churned,Medium,Medium,Churn Risk,138,54.43,Medium Risk
247062,55,Female,Mumbai,44,14931,338,117,220,0.71,6,0.59,Card,No,stayed,Medium,Medium,Churn Risk,1944,7.68,Medium Risk
247063,39,Male,Delhi,60,15574,233,83,56,0.97,20,0.5,NetBanking,No,stayed,High,Medium,Dormant,4010,3.88,Medium Risk
247064,50,Male,Kolkata,30,18419,302,43,193,0.13,25,0.73,Card,Yes,churned,High,Low,Churn Risk,1830,10.07,Medium Risk
247065,67,Male,Chennai,76,15813,60,86,211,0.5,27,0.66,UPI,Yes,churned,High,Medium,Churn Risk,20030,0.79,Medium Risk
247066,39,Female,Bangalore,58,945,353,254,111,0.88,8,0.75,UPI,No,stayed,Low,High,Churn Risk,155,6.09,Medium Risk
247067,25,Female,Kolkata,6,16677,301,26,114,0.17,10,0.13,COD,Yes,churned,High,Low,Churn Risk,332,50.17,Medium Risk
247068,54,Male,Bangalore,114,9030,368,182,269,0.34,3,0.74,Card,No,stayed,Medium,High,Churn Risk,2797,3.23,Medium Risk
247069,29,Female,Delhi,117,1787,15,28,2,0.45,26,0.89,COD,Yes,churned,Low,Low,Highly Active,13939,0.13,Medium Risk
247070,67,Male,Mumbai,39,15071,161,241,65,0.26,20,0.69,NetBanking,No,stayed,High,High,Dormant,3651,4.13,Medium Risk
247071,22,Female,Mumbai,35,1838,396,148,22,0.36,22,0.53,UPI,No,stayed,Low,Medium,Active,162,11.31,Medium Risk
247072,42,Male,Mumbai,48,16189,199,292,83,0.63,10,0.24,NetBanking,No,stayed,High,High,Dormant,3905,4.15,Medium Risk
247073,46,Female,Kolkata,3,14765,337,6,0,0.34,10,0.83,COD,No,stayed,Medium,Low,Highly Active,131,112.33,Low Risk
247074,30,Male,Pune,93,18685,298,293,174,0.34,9,0.9,COD,No,stayed,High,High,Churn Risk,5831,3.2,Medium Risk
247075,43,Female,Chennai,70,7775,116,210,309,0.93,13,0.96,Card,Yes,churned,Medium,High,Churn Risk,4692,1.66,Medium Risk
247076,39,Female,Delhi,95,15086,85,183,290,0.19,29,0.35,UPI,No,stayed,High,High,Churn Risk,16861,0.89,Medium Risk
247077,46,Female,Mumbai,16,3820,189,185,358,0.54,4,0.71,COD,Yes,churned,Low,High,Churn Risk,323,11.81,Medium Risk
247078,29,Male,Kolkata,71,6254,157,30,203,0.52,7,0.48,NetBanking,No,stayed,Medium,Low,Churn Risk,2828,2.21,Medium Risk
247079,65,Female,Hyderabad,92,18086,182,55,232,0.52,27,0.3,COD,Yes,churned,High,Low,Churn Risk,9142,1.98,Medium Risk
247080,63,Male,Pune,40,7959,57,104,1,0.12,14,0.83,UPI,No,stayed,Medium,Medium,Highly Active,5585,1.43,Low Risk
247081,60,Female,Mumbai,118,7039,278,76,323,0.3,12,0.27,COD,No,stayed,Medium,Medium,Churn Risk,2988,2.36,Medium Risk
247082,45,Male,Kolkata,96,8320,241,41,35,0.81,23,0.82,COD,Yes,churned,Medium,Low,Dormant,3314,2.51,Medium Risk
247083,26,Female,Bangalore,75,12051,226,36,346,0.31,29,0.29,NetBanking,Yes,churned,Medium,Low,Churn Risk,3999,3.01,Medium Risk
247084,27,Male,Delhi,105,5620,45,295,28,0.47,1,0.5,COD,No,stayed,Medium,High,Active,13113,0.43,Medium Risk
247085,65,Male,Bangalore,15,3968,62,172,69,0.12,0,0.66,COD,No,stayed,Low,Medium,Dormant,960,4.13,Medium Risk
247086,68,Male,Pune,118,16029,27,232,2,0.07,10,0.98,COD,No,stayed,High,High,Highly Active,70053,0.23,Low Risk
247087,59,Female,Chennai,32,4611,157,256,230,0.83,8,0.69,NetBanking,No,stayed,Low,High,Churn Risk,940,4.91,Medium Risk
247088,43,Female,Kolkata,94,4356,213,21,40,0.62,15,0.53,Card,Yes,churned,Low,Low,Dormant,1922,2.27,High Risk
247090,57,Male,Delhi,2,11968,49,186,217,0.62,17,0.84,NetBanking,Yes,churned,Medium,High,Churn Risk,488,24.5,Medium Risk
247091,28,Female,Hyderabad,114,11275,33,166,42,0.21,1,0.03,UPI,No,stayed,Medium,Medium,Dormant,38950,0.29,Medium Risk
247092,23,Female,Chennai,99,1450,171,170,32,0.42,7,0.32,COD,No,stayed,Low,Medium,Dormant,839,1.73,Medium Risk
247093,21,Female,Pune,55,12479,105,104,138,0.46,28,0.92,Card,No,stayed,Medium,Medium,Churn Risk,6537,1.91,Medium Risk
247094,44,Male,Delhi,19,18291,297,159,33,0.6,15,0.97,Card,Yes,churned,High,Medium,Dormant,1170,15.63,Medium Risk
247095,41,Male,Chennai,40,4542,89,91,61,0.25,16,0.8,UPI,No,stayed,Low,Medium,Dormant,2041,2.23,Medium Risk
247096,22,Male,Pune,104,4222,190,167,99,0.01,12,0.69,NetBanking,No,stayed,Low,Medium,Churn Risk,2311,1.83,Medium Risk
247097,67,Female,Bangalore,106,16326,173,200,50,0.21,17,0.78,COD,No,stayed,High,High,Dormant,10003,1.63,Medium Risk
247098,20,Female,Hyderabad,97,17939,346,12,257,0.03,6,0.58,Card,No,stayed,High,Low,Churn Risk,5029,3.57,Medium Risk
247100,41,Male,Chennai,102,9195,399,206,11,0.37,7,0.64,COD,No,stayed,Medium,High,Active,2351,3.91,Low Risk
247101,39,Female,Chennai,109,1951,339,219,177,0.59,9,0.18,NetBanking,Yes,churned,Low,High,Churn Risk,627,3.11,Medium Risk
247102,29,Male,Mumbai,92,704,202,170,18,0.66,15,0.14,Card,No,stayed,Low,Medium,Active,321,2.2,Medium Risk
247103,52,Male,Kolkata,85,19135,163,260,241,0.48,15,0.77,UPI,Yes,churned,High,High,Churn Risk,9978,1.92,Medium Risk
247104,34,Female,Hyderabad,111,14204,239,35,348,0.77,26,0.23,COD,Yes,churned,Medium,Low,Churn Risk,6597,2.15,Medium Risk
247105,20,Female,Hyderabad,104,11836,49,19,193,0.41,11,0.79,Card,No,stayed,Medium,Low,Churn Risk,25121,0.47,Medium Risk
247106,28,Male,Bangalore,57,12126,274,34,351,0.29,3,0.31,UPI,Yes,churned,Medium,Low,Churn Risk,2523,4.81,Medium Risk
247107,23,Female,Mumbai,112,18064,285,287,94,0.46,25,0.73,NetBanking,Yes,churned,High,High,Churn Risk,7099,2.54,Medium Risk
247108,60,Male,Bangalore,35,1441,276,56,9,0.63,27,0.51,UPI,No,stayed,Low,Low,Active,183,7.89,Medium Risk
247109,53,Male,Hyderabad,90,705,310,70,241,0.92,11,0.85,NetBanking,No,stayed,Low,Low,Churn Risk,205,3.44,Medium Risk
247111,39,Male,Kolkata,53,7131,218,31,83,0.29,6,0.17,Card,No,stayed,Medium,Low,Dormant,1734,4.11,Medium Risk
247112,18,Female,Bangalore,47,3709,90,255,111,0.25,1,0.29,UPI,No,stayed,Low,High,Churn Risk,1937,1.91,Medium Risk
247113,61,Female,Mumbai,101,11182,293,84,134,0.67,11,0.37,Card,No,stayed,Medium,Medium,Churn Risk,3855,2.9,Medium Risk
247114,20,Female,Bangalore,74,18474,206,29,228,0.36,1,0.15,Card,No,stayed,High,Low,Churn Risk,6636,2.78,Medium Risk
247115,33,Male,Mumbai,29,13784,362,187,360,0.8,14,0.51,Card,Yes,churned,Medium,High,Churn Risk,1104,12.48,Medium Risk
247116,52,Male,Pune,41,6330,297,31,234,0.01,25,0.61,Card,No,stayed,Medium,Low,Churn Risk,874,7.24,Medium Risk
247117,31,Female,Chennai,54,2803,305,24,284,0.7,3,0.06,Card,No,stayed,Low,Low,Churn Risk,496,5.65,High Risk
247118,66,Female,Hyderabad,1,4772,10,51,339,0.13,20,0.28,NetBanking,Yes,churned,Low,Low,Churn Risk,477,10,Medium Risk
247119,68,Male,Mumbai,111,6133,104,158,327,0.5,0,0.37,UPI,No,stayed,Medium,Medium,Churn Risk,6546,0.94,Medium Risk
247120,24,Male,Mumbai,31,12434,76,14,74,0.75,19,0.29,COD,No,stayed,Medium,Low,Dormant,5072,2.45,High Risk
247121,43,Female,Kolkata,81,9009,100,15,294,0.87,12,0.34,Card,Yes,churned,Medium,Low,Churn Risk,7297,1.23,High Risk
247122,60,Female,Mumbai,34,14388,378,117,344,0.73,15,0.51,COD,Yes,churned,Medium,Medium,Churn Risk,1294,11.12,Medium Risk
247124,48,Male,Pune,19,17749,361,111,88,0.44,11,0.49,NetBanking,No,stayed,High,Medium,Dormant,934,19,Medium Risk
247125,41,Female,Mumbai,75,16044,128,237,359,0.65,21,0.68,UPI,Yes,churned,High,High,Churn Risk,9401,1.71,Medium Risk
247126,36,Male,Hyderabad,93,8446,337,58,238,0.92,21,0.05,Card,Yes,churned,Medium,Low,Churn Risk,2331,3.62,Medium Risk
247127,54,Male,Hyderabad,38,5334,145,207,169,0.07,22,0.95,NetBanking,No,stayed,Medium,High,Churn Risk,1398,3.82,Medium Risk
247128,18,Male,Bangalore,24,17686,311,13,354,0.34,8,0.39,UPI,Yes,churned,High,Low,Churn Risk,1365,12.96,Medium Risk
247129,42,Male,Bangalore,34,3878,110,42,206,0.08,0,0.59,UPI,No,stayed,Low,Low,Churn Risk,1199,3.24,Medium Risk
247130,27,Male,Kolkata,54,8729,137,70,94,0.43,3,0.59,COD,No,stayed,Medium,Low,Churn Risk,3441,2.54,Medium Risk
247131,35,Female,Kolkata,65,1734,327,299,326,0.18,29,0.36,UPI,Yes,churned,Low,High,Churn Risk,345,5.03,Medium Risk
247132,59,Male,Pune,28,2622,184,160,325,0.12,29,0.25,COD,Yes,churned,Low,Medium,Churn Risk,399,6.57,Medium Risk
247133,18,Male,Hyderabad,93,5841,102,228,315,0.44,19,0.6,NetBanking,No,stayed,Medium,High,Churn Risk,5326,1.1,Medium Risk
247134,46,Female,Pune,115,14550,128,220,281,0.23,20,0.14,UPI,No,stayed,Medium,High,Churn Risk,13072,1.11,Medium Risk
247135,30,Female,Chennai,112,4621,331,259,303,0.28,5,0.46,Card,No,stayed,Low,High,Churn Risk,1564,2.96,Medium Risk
247136,21,Male,Delhi,42,2116,391,253,75,0.28,13,0.73,UPI,No,stayed,Low,High,Dormant,227,9.31,Medium Risk
247137,29,Female,Pune,64,14193,118,115,32,0.95,5,0.79,UPI,No,stayed,Medium,Medium,Dormant,7698,1.84,Medium Risk
247138,65,Male,Bangalore,16,14411,11,50,157,0.49,4,0.97,UPI,No,stayed,Medium,Low,Churn Risk,20961,0.69,Medium Risk
247140,43,Female,Hyderabad,29,2669,398,9,144,0.1,27,0.4,Card,No,stayed,Low,Low,Churn Risk,194,13.72,Medium Risk
247141,61,Female,Chennai,2,8864,231,18,345,0.4,20,0.7,UPI,Yes,churned,Medium,Low,Churn Risk,77,115.5,Medium Risk
247142,55,Male,Bangalore,67,1349,68,283,281,0.47,13,0.15,COD,No,stayed,Low,High,Churn Risk,1329,1.01,Medium Risk
247143,33,Female,Mumbai,48,4764,172,199,123,0.73,29,0.26,COD,Yes,churned,Low,High,Churn Risk,1329,3.58,Medium Risk
247144,61,Female,Delhi,90,5216,187,264,13,0.88,1,0.64,NetBanking,No,stayed,Medium,High,Active,2510,2.08,Medium Risk
247145,42,Male,Bangalore,39,16161,5,130,94,0.98,12,0.78,Card,No,stayed,High,Medium,Churn Risk,126056,0.13,Medium Risk
